filename,size_mb,domain,confidence,is_book,title,authors_str,year,priority_score,duplicate_group,flags_str,sha256,pages
"(Journal of Strength & Conditioning Research) Schoenfeld BJ, Peterson MD, Ogborn D, Contreras B, Sonmez GT-[Article] Effects of Low- Versus High-Load Resistance Training on Muscle Strength and Hypertr.pdf.pdf",0.3,unclassified,unclassified,False,"Schoenfeld BJ, Peterson MD, Ogborn D, Contreras B, Sonmez GT-[Article] Effects of Low- Versus High-Load Resistance Training on Muscle Strength and Hypertr.pdf",,,0,,,bb10410788d728da7e7290ef67e80894cc3c60a54f4e8053515e4d150a08f9d2,32
(Texts in Applied Mathematics 41) Brian Davies (auth.)-Integral Transforms and Their Applications-Springer-Verlag New York (2002).pdf.pdf,20.2,mathematics,low,False,Brian Davies (auth.)-Integral Transforms and Their Applications-Springer-Verlag New York,,2002,50,hash_dup_57,possible_duplicate,f10ae4604ad24bb0560d156ebaed8540c281447a95502931c038e03e03db02e0,386
(Undergraduate texts in mathematics) John Stillwell (auth.)-Naive Lie theory-Springer-Verlag New York (2008).pdf.pdf,1.4,mathematics,low,False,John Stillwell (auth.)-Naive Lie theory-Springer-Verlag New York,,2008,30,hash_dup_62,possible_duplicate,6035281475f06d1c4f1dec0196d217c51f9a2ca23f3912be5266ed8c495ceaf1,230
-Four Hamiltonian Systems 2005.pdf,0.7,dynamical_systems,low,False,Four Hamiltonian Systems 2005,,2005,20,,,c8ecfc9d142aee5293c922154c9145d3d7329f172a296f57e3c5b684babe3be7,25
0000263pdfsequence=1.pdf,0.6,unclassified,unclassified,False,0000263pdfsequence=1,,,0,,,661b31f4ed0ad71e0bf452817aa0e5a65d7c69a4dbdc4447f758393b1a573dba,9
0000384.pdf,1.0,unclassified,unclassified,False,PII: 0167-2789(88)90025-5,,,0,,,5efb4ef83dabc7243ac757b76f7e9cc73418d53c117cf51475b64e7ff8c42ef0,20
0008068.pdf,0.9,unclassified,unclassified,False,arXiv:math/0008068v2  [math.NT]  7 Jan 2001,,,0,,,d090641554ecd4bf99163e1314c7cb3a3547254f4b0bbef1b733efa299823828,125
01-ModelingToolkit.pdf,0.2,software_engineering,low,False,01-ModelingToolkit,Chris Rackauckas,,10,,,c6155deea0eb59f278d01f6743e4e7bbee8e7c4e8ff82942ea5aef50ccf1b5dd,15
01-beeler_reuter.pdf,0.2,mathematics,low,False,01-beeler_reuter,Shahriar Iravanian,,10,,,79d1cbd1b555790fd3c3bcf38e8300348efd835e4209212d9e2384f084868d88,18
01-ode_introduction.pdf,0.5,mathematics,low,False,01-ode_introduction,Chris Rackauckas,,10,,,21d2728939dd672912c72c9db3e0e4936c23a5acb7172cb5e086e77a3d7dd911,20
01-workshop_exercises.pdf,0.1,fitness,low,False,01-workshop_exercises,Chris Rackauckas,,10,,,09b9ef42a27cd01b65c3722928e40ef8967bf8536457e596a22d2a370750b42b,14
0101026.pdf,0.1,unclassified,unclassified,False,arXiv:physics/0101026v1  [physics.class-ph]  4 Jan 2001,,,0,,,7ca977b36a5b2843795e7d42173ac93fb5c09adad929aee0317fc0489481aaa2,9
0105048.pdf,0.6,unclassified,unclassified,False,arXiv:nlin/0105048v3  [nlin.CD]  30 Aug 2001,,,0,,,55ab589363f88efc2a9598d43268b1a0f49da79af30f7d2690a66e12b60e80ce,22
0109202.pdf,0.3,unclassified,unclassified,False,arXiv:math/0109202v1  [math.DS]  25 Sep 2001,,,0,,,4cfc89de9ecdd492f7567136946396ea55f917ea90611249b1e136806f4e3e40,35
0141076820972668.pdf,0.3,unclassified,unclassified,False,"COVID-19, seasonal influenza and measles: potential triple burden and the role of flu and MMR vaccines",Nazrul Islam; Kamlesh Khunti; Azeem Majeed,,10,,,699b5737e6fc3286d3789aff8e2ea0810080bb67c4766e4884cd36c113f3e78d,2
01_11_2024_to_02_08_2024.pdf,0.8,unclassified,unclassified,False,01_11_2024_to_02_08_2024,,,0,,,150f02e1c8708945cc44145cb47a546d9d39a69eb5d90e9c45ff3f835a878a42,4
01_Models2.9.23.pdf,0.5,mathematics,low,False,01_Models2.9.23,,,0,,,528a70eb12f0a2941ab3a0f041ddf476df3b2422ce27acb0de823a65a3568a7b,16
01_intro_1_1_whystudyalgorithms.pdf,0.1,algorithms,low,False,01_intro_1_1_whystudyalgorithms,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,a8bfab816ef1219ae1a536e467030a01322e3d06c5eb88e8329d5f3b039ad837,18
01_intro_1_2_comingup.pdf,0.1,algorithms,low,False,01_intro_1_2_comingup,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,e54e336c645f7452f7969322d45f80e0e8bd2f3382d1b07e48221f2795bd88a9,7
01_intro_2_fibonaccinumbers.pdf,0.2,algorithms,low,False,01_intro_2_fibonaccinumbers,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,0bf8aeb75c36c2ff0add5a3d71306717e8c64d9cf0c1024f50373a979336aa77,44
01_intro_3_GCD1.pdf,0.3,algorithms,low,False,01_intro_3_GCD1,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,ae356654d2be247be5370d3b058b937eaefc2215ff0306e819f3e220921d9a98,11
01_intro_3_GCD2.pdf,0.1,algorithms,low,False,01_intro_3_GCD2,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,04e2798584eae571bf45870a2f04a39cef15a98d652160cdd442fd4984e0706f,18
01_intro_4_1_runtimes.pdf,0.4,algorithms,low,False,01_intro_4_1_runtimes,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,2f97bbe17557ea1bc6b53a88bd9bd6a5bf442489d47a816fd92f1b93b03e3406,20
01_intro_4_2_asymptoticnotation1.pdf,0.1,algorithms,low,False,01_intro_4_2_asymptoticnotation1,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,3d7fb03ed45780039b1d73445b700b3ee69eb32028c7ab6321b5432b4d2addb3,11
01_intro_5_courseoverview.pdf,0.1,algorithms,low,False,01_intro_5_courseoverview,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,4226d74874903e84bc06d65345e68f559e7a05f3c06119dfce2d6a462eaa20e1,12
01hofer.pdf,0.3,unclassified,unclassified,False,01hofer,,,0,,,f7d7322a6c87334000cd6b0e5db7e0a7c4672e76ccda4e7f30036f4e7808f08a,44
02-advanced_ODE_solving.pdf,0.2,mathematics,low,False,02-advanced_ODE_solving,Chris Rackauckas,,10,,,c936ee771fbba92c073356c7cb267b6d18edb258bd9e8f539af19995ba11a7ae,18
02-choosing_algs.pdf,0.4,mathematics,low,False,02-choosing_algs,Chris Rackauckas,,10,,,27e042ad27761d963c45fd861fe8a4b39b5f41899f857bc7405873208b9ee4ae,9
02-conditional_dosing.pdf,0.1,unclassified,unclassified,False,02-conditional_dosing,Chris Rackauckas,,10,,,9434ebcf73d5a9ec82907e78d1eeaabe675cc482df8a9b82ecad2a6c076134ce,5
02-feagin.pdf,0.1,unclassified,unclassified,False,"Feagin's Order 10, 12, and 14 Methods",Chris Rackauckas,,10,,,ee2303c9950b4b39043ffe31c0c43ffc0ac4983c29fbcf271877944cc7176249,8
02-monte_carlo_parameter_estim.pdf,0.2,unclassified,unclassified,False,02-monte_carlo_parameter_estim,Chris Rackauckas,,10,,,ed47c6befd4a123ae13066201229d0706dca1e4049f2ed27d55858a3aa2f29e1,7
02-uncertainties.pdf,0.1,unclassified,unclassified,False,02-uncertainties,Mosè Giordano; Chris Rackauckas,,10,,,baaea0d876055e2808bc1318c4d62051d0ad88d150a086d952879bc600ecd7e1,7
02-workshop_solutions.pdf,0.8,fitness,low,False,02-workshop_solutions,Chris Rackauckas,,10,,,b6a3884cd7cd5f9435b47e15f740ede01b5eefa1cc83d9bf480db9912edd40db,10
0202060.pdf,0.1,unclassified,unclassified,False,arXiv:nlin/0202060v1  [nlin.CD]  27 Feb 2002,,,0,,,9affb948d5b58c57cfd47001b42ff2e3cb2bdda503ee16352273db6ca0232be3,17
0207043.pdf,0.5,unclassified,unclassified,False,arXiv:nlin/0207043v3  [nlin.CD]  19 Dec 2002,,,0,,,71b9263c0682ef6c92a4220c79c53ec3ba56c7789a4597049f0590ad1603873e,16
0208032.pdf,0.7,unclassified,unclassified,False,arXiv:nlin/0208032v2  [nlin.CD]  26 Sep 2002,,,0,,,27f8ae30097cdab96dece8aaa267017c3a50b508d192614be7645276e3c07cff,8
0211039.pdf,0.1,unclassified,unclassified,False,arXiv:math-ph/0211039v1  17 Nov 2002,,,0,,,1284f998a5ff0795a4e8054d3ad6c4ea17edb77135324ba2aaa3d54f3232b715,17
02_09_2024_to_03_11_2024.pdf,0.8,unclassified,unclassified,False,02_09_2024_to_03_11_2024,,,0,,,d64b513fe2af428eea1502232e12391f2c97e5cb2325124659fbbd52cd5050a5,4
02_greedy_2_groupingchildren.pdf,0.3,algorithms,low,False,02_greedy_2_groupingchildren,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,3e6290dc24b5ac5e15b79f95b48b817b01ce8ec60e9863210562558d7c51a74c,41
02_greedy_3_fractionalknapsack.pdf,0.2,algorithms,low,False,02_greedy_3_fractionalknapsack,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,70bafe681d7f18319ea72e0b3affb99f4187f39d1f68822da3cc067eb0fd1685,33
03-547.pdf,0.7,unclassified,unclassified,False,03-547,Alessandra Celletti,,10,,,ad72402f5a5138b6cbb88c8e4fcd2482c7940639f0c64b598dff9fcd0049fba3,23
03-diffeqbio_I_introduction.pdf,0.7,mathematics,low,False,03-diffeqbio_I_introduction,Samuel Isaacson,,10,,,12bfe9ff5d4c536cd8b3a3e4c64aefedb5f83ff608af16e7a83dab72936a5149,9
03-kolmogorov_equations.pdf,0.1,unclassified,unclassified,False,03-kolmogorov_equations,Ashutosh Bharambe,,25,,,b72f8ade62d9e4f7af307636240462afbe9d34a8bf514f7fae6f03432f57e5e6,21
03-ode_minmax.pdf,0.2,mathematics,low,False,03-ode_minmax,Chris Rackauckas,,10,,,30201e3b8a9a48e34907cd2bdbbd4ff4a72996673cfa71385eef6350917bb162,6
03-optimizing_diffeq_code.pdf,0.1,mathematics,low,False,03-optimizing_diffeq_code,Chris Rackauckas,,10,,,fd6c2664a888147ca0f6b0fcfc5e4fc5e12727fd4353557db4e10d8bf446a0bc,17
0301OllePV1.pdf,0.6,unclassified,unclassified,False,0301OllePV1,,,0,,,7a98693e12a75f13d0e80ee5550dc67dce622380a0da93b8d1378c8bb518f8d1,38
0304265.pdf,0.2,unclassified,unclassified,False,0304265,,,0,,,e5797aa429e264766eb846c58ba269a08c3873f3253aa1a365fb62c5d3c8371d,12
0310022.pdf,0.1,unclassified,unclassified,False,0310022,,,0,,,70dc63d631b8cb88efda6eafbe964c85ec5a43158cd344f3f4ada177e9f41d9e,10
03_09_2024_to_04_10_2024.pdf,0.8,unclassified,unclassified,False,03_09_2024_to_04_10_2024,,,0,,,c8094639735fda7ed375edcdff07c10ee7b92590bc0c7fd71f7663cedf69dcd7,4
03_divide_and_conquer_1_search_array.pdf,1.0,algorithms,low,False,03_divide_and_conquer_1_search_array,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,4db95ff37ac1b0d17e8528662f72cf9352749e8e42ce1c523b0d6fa0412df07e,110
03_divide_and_conquer_2_polynomial_mult.pdf,0.3,algorithms,low,False,03_divide_and_conquer_2_polynomial_mult,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,3bf5c09cbde9fd6f8d6a99845aea0ccaafabcca264757bb5a21be5af819fcbcb,114
03_divide_and_conquer_3_master_theorem.pdf,0.2,algorithms,low,False,03_divide_and_conquer_3_master_theorem,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,daf3850ad1fc893026e5ed78eb54ae88ad109d1e035849048154d61ee7fc2db1,76
03_divide_and_conquer_4_sorting.pdf,0.2,algorithms,low,False,03_divide_and_conquer_4_sorting,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,0b80460d0fd52d7c4532e5ae5df737274fb80fd08646bd6ac7b7d3e47d276f1c,73
03_divide_and_conquer_5_quicksort.pdf,0.2,algorithms,low,False,03_divide_and_conquer_5_quicksort,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,01899041d162b2096c8d4b0e2cfe1b5fe3d2df93c742fc08293950651792c9b4,79
04-diffeqbio_II_networkproperties.pdf,0.1,mathematics,low,False,04-diffeqbio_II_networkproperties,Samuel Isaacson,,10,,,fd20b3234ab090863cd9120af338dcfd9b0a433dce9d2a407972fbab3a22ec03,15
0401022.pdf,0.5,unclassified,unclassified,False,0401022,,,0,,,1dde608f6d49a405e227ba4a8462fa1a622682220d8a2eda3a9ee102f087cde1,28
0402430.pdf,2.0,unclassified,unclassified,False,0402430,,,0,,,c3732fd5af198dd4abb81aaa4e76d598359eec7477c70406850027c79b47c9a2,47
0404058.pdf,0.4,unclassified,unclassified,False,0404058,,,0,,,d5dc4fe33f373ec6832f32aab93f32a8e9bb190d9fa688731867b44735839196,18
0407028.pdf,1.5,unclassified,unclassified,False,0407028,,,0,,,65e814328e4870835d02a0910eb5c5834e4e5bfbb9e75c7d04d3caca597efe75,26
0411017.pdf,0.3,unclassified,unclassified,False,0411017,,,0,,,a9db7f6894cee328bc35f2f1b9dd36dcaf2a7a8cc124350b5ba27ef49cebb27e,28
04123.pdf,1.7,unclassified,unclassified,False,04123,,,0,,,bbaabcec55d76a3978bb1968224a38e9818a9331baa2b17c5ffc86f103b99154,30
04_11_2024_to_05_09_2024.pdf,0.8,unclassified,unclassified,False,04_11_2024_to_05_09_2024,,,0,,,ea458a3518c916c679bd8fd5d59593b9d1423b7c8843868d79cf4c57d789be40,4
04_dynamic_programming_1_changeproblem.pdf,1.0,algorithms,low,False,04_dynamic_programming_1_changeproblem,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,06632ad5ef1b2e7430b0627ec17ff847fed582f32e1af2022ad3eeb71f3be752,41
04_dynamic_programming_3_knapsack.pdf,0.4,algorithms,low,False,04_dynamic_programming_3_knapsack,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,48c3dd3fcd21080c5ec7e98e788cb1653f91c8abcc560cc39e744ff586c617bf,67
04_dynamic_programming_4_maxarith.pdf,0.1,algorithms,low,False,04_dynamic_programming_4_maxarith,Daniel Kane; Alexander S. Kulikov; Michael Levin; Pavel Pevzner; Neil Rhodes,,10,,,4d6478d600ffdf5e6c195a3451bab34df0dfc52411ab128fb96b4589da5a2047,26
04b_cpt_ops_hsp.pdf,0.2,unclassified,unclassified,False,04b_cpt_ops_hsp,,,0,,,f5e73989acaa6637f4c3fdfcf70f9fb3311eb9a5b21296c194e8c8d84ff63cd8,7
05-kepler_problem.pdf,0.3,unclassified,unclassified,False,05-kepler_problem,Yingbo Ma; Chris Rackauckas,,10,,,500470c71e8e4e51dc64ddbde37f2862d96604c6ea5f2fc8f26b6f407d55cf5c,11
0503049.pdf.pdf,0.2,unclassified,unclassified,False,0503049.pdf,,,0,,,aebc015188504b1793e7ad632fd60debbf965481a4c27b729ac3e2a42598f20a,16
0503066.pdf,0.7,unclassified,unclassified,False,0503066,,,0,,,eccc0f2438b8e5749517d9bd165a6f49bf814e006360265b1ecad50333f33e15,42
0503066.pdf.pdf,0.7,unclassified,unclassified,False,0503066.pdf,,,0,,,156c0bce943dfc5277b339d31d3eab68e27f49d32b79f556aff64d992192c720,41
0506043-2.pdf,0.5,unclassified,unclassified,False,0506043-2,,,0,,,7bc0fcb2e4044610a9724de6a5352effefc081ea0df58ae69bfc8f3be5554d07,29
05_10_2024_to_06_10_2024.pdf,0.8,unclassified,unclassified,False,05_10_2024_to_06_10_2024,,,0,,,6bdb09ed686d40ca09c59091882bd80632dd489c2c89d254e6485b25e61824ca,4
06-pendulum_bayesian_inference.pdf,0.9,statistics,low,False,06-pendulum_bayesian_inference,Vaibhav Dixit,,10,,,e0b4cd0755c5b47a0ccf28202137b416fb2d79a611ca51bdb62a814ee3c5ba74,5
0604098 1.pdf,0.3,unclassified,unclassified,False,0604098 1,,,0,,,3e4fff14d45e0bf7238e3aeb70b7145ae3ec8f372783a6ab58491c88808248a4,20
0604098.pdf,0.3,unclassified,unclassified,False,0604098,,,0,,,ba2396d080b3ccc4eb0168a6d004a49bdeacfd67ae85d00dbb9f9ef8abe18f35,20
0605061.pdf,0.1,unclassified,unclassified,False,0605061,,,0,,,4d9131b8285170f33c20350906f94dd38d7a03d2a878b489fb718a8532db1a61,10
0609427.pdf,1.4,unclassified,unclassified,False,0609427,,,0,,,d087a2c3ce25e8dbb16dc477f2f9b29dea28b71dafdb1006d0e0d4772bbaa11e,29
0611468.pdf,0.2,unclassified,unclassified,False,0611468,,,0,,,63a59c03205c07b9de4c80958050cb6404c1644f042f1adb8f83883028a32d5b,14
06784511.pdf,3.5,mathematics,low,False,Modeling Temporal Activity Patterns in Dynamic Social Networks,,,0,,,d85fe561a1f77d668100f9a2791d94573b709d378658270d630966eab04efc8f,19
06_11_2024_to_07_10_2024.pdf,0.8,unclassified,unclassified,False,06_11_2024_to_07_10_2024,,,0,,,d7221965f233ac5da96b4d067afb6c46bfb2618994eb36bfa4ccc7ea46830762,4
07-outer_solar_system.pdf,0.1,unclassified,unclassified,False,07-outer_solar_system,Yingbo Ma; Chris Rackauckas,,10,,,430678f74bc2263f992258419a20f3a46ee7bc9d451ecad6d2e7f13373d81adf,7
0703023v1.pdf,0.7,unclassified,unclassified,False,0703023v1,,,0,,,0ae8a8d49cfdbb46276b01ba627407a287ecc95af0aa995dcdc08cad47bc8aff,29
07040146.pdf,0.3,unclassified,unclassified,False,arXiv:0704.0146v1  [cond-mat.other]  2 Apr 2007,,,0,,,f3793906e33331678e1497f49316f55cf07fc57ea1ab8a260e83ac582ccad207,17
07050753.pdf,1.0,unclassified,unclassified,False,07050753,,,0,hash_dup_76,possible_duplicate,9a306a242089d1da6e7c4f516169572c7fa2f422c9c8e8c5db8e4feb214e5b16,39
070696453 1.pdf,0.6,dynamical_systems,medium,False,070696453 1,Patricia Yanguas; Jesús F. Palacián; Kenneth R. Meyer; H. Scott Dumas,,25,,,f8cf83f0fe0422cafa887719329a1a6181245fdd20c13d1ad5181bcb86d0e121,30
070696453.pdf,0.6,dynamical_systems,medium,False,"Periodic Solutions in Hamiltonian Systems, Averaging, and the Lunar Problem | SIAM Journal on Applied Dynamical Systems | Vol. 7, No. 2 | Society for Industrial and Applied Mathematics",Patricia Yanguas; Jesús F. Palacián; Kenneth R. Meyer; H. Scott Dumas,,45,,,758035d9be7da8066a2f9e5862ae3db7e561165a3d6c30def0a0ff17c2ff8422,30
0707.pdf,0.3,unclassified,unclassified,False,0707,,,0,,,90d9c9f1f20b4d9b4ffefa6822ee1574c8ba4002c7c0560ec907dda5302427aa,7
070707.pdf,0.2,unclassified,unclassified,False,070707,,,0,,,66f2ca88ba028e1f94990822710fbfdf29b74614d7b3a6774865c4d8a1c8c949,4
0711.4064v1-2.pdf,0.8,unclassified,unclassified,False,0711.4064v1-2,,,0,hash_dup_77,possible_duplicate,89ccec946029c555c4df09f7eebe53e7e186b7509d7d93222c9df489abb36085,17
0711.4064v1-3.pdf,0.8,unclassified,unclassified,False,0711.4064v1-3,,,0,hash_dup_77,possible_duplicate,89ccec946029c555c4df09f7eebe53e7e186b7509d7d93222c9df489abb36085,17
07121103v1.pdf,0.2,unclassified,unclassified,False,07121103v1,,,0,,,643ba1ea3a0fc62004535c8729c31b74c318475347c924873d9955dba9cda5c4,20
07303.pdf,0.2,unclassified,unclassified,False,07303,,,0,,,3151006931791ff1f55a66ef7ac700f29af5441acb48a6811d0d34db38d810e3,23
07_11_2024_to_08_08_2024.pdf,0.8,unclassified,unclassified,False,07_11_2024_to_08_08_2024,,,0,,,8f9d8b28523ef4aa4d33c7a50a8acd732bddd7e60a0b522914b9bc7f8a51f20a,6
08-spiking_neural_systems.pdf,0.6,unclassified,unclassified,False,08-spiking_neural_systems,Daniel Müller-Komorowska,,10,,,64105e7cbaa1cdd0b34e8d486f2b1981d5b8db786cc8d4d9d65376f07841fdd7,20
0801.3588.pdf,0.8,topology_geometry,low,False,0801.3588,jean-jacques,,10,,,44de0e7ce67fe4b6a9c2e9c17b6fbeb1d7bac0eef4786fee255198143db876d1,24
08024313.pdf,0.3,unclassified,unclassified,False,08024313,,,0,,,bb945aacf2941d350c23c905194d569929b019d8e0dba0cbfab0f62aeb7aee46,16
0804.0118.pdf,0.6,unclassified,unclassified,False,arXiv:0804.0118v1  [nlin.CD]  1 Apr 2008,,,0,hash_dup_78,possible_duplicate,f21a75f108cea75ab492e74888ca04276dcb60b1f79faade4e7687684aeb8d0d,38
08040118.pdf,0.6,unclassified,unclassified,False,arXiv:0804.0118v1  [nlin.CD]  1 Apr 2008,,,0,hash_dup_78,possible_duplicate,f21a75f108cea75ab492e74888ca04276dcb60b1f79faade4e7687684aeb8d0d,38
08042347.pdf,0.2,unclassified,unclassified,False,08042347,,,0,,,c4059952d675861539d0e6b88815630930bbe3620263d26d28f1d064091e6f07,16
0806.3916.pdf,0.2,unclassified,unclassified,False,0806.3916,,,0,hash_dup_79,possible_duplicate,30df4558e9a9df63ec924d8b4bdf6b7cc9fd6bba049a6742a14f8955a74a2522,12
08063916.pdf,0.2,unclassified,unclassified,False,08063916,,,0,hash_dup_79,possible_duplicate,30df4558e9a9df63ec924d8b4bdf6b7cc9fd6bba049a6742a14f8955a74a2522,12
0807.0314.pdf,0.4,unclassified,unclassified,False,0807.0314,,,0,hash_dup_80,possible_duplicate,580369b2c37f61a0ac845320ebe3889c2da16bec4774ba1a811e14959a1e333f,30
0807.0454.pdf,0.4,unclassified,unclassified,False,0807.0454,,,0,,,60adb6b1c74daaf44d16a63750632643181d9992407ffadc52ed54a0e48d372b,32
08070314.pdf,0.4,unclassified,unclassified,False,08070314,,,0,hash_dup_80,possible_duplicate,580369b2c37f61a0ac845320ebe3889c2da16bec4774ba1a811e14959a1e333f,30
0808.3028.pdf,0.2,unclassified,unclassified,False,0808.3028,,,0,,,7d2dd7374b60a3fd5c6f0da173a096d70d986fad9965b6f7ce8e30a17d20c08a,15
0809.4402.pdf,0.4,unclassified,unclassified,False,0809.4402,,,0,,,51215b9f90b7d878facc548a61bd36511cace904447934939eb0671e5e5ae3bc,35
0811.1785.pdf,0.3,unclassified,unclassified,False,0811.1785,,,0,,,a71554a8abf00d2cb9791c7407ea31099c819a0653eaba8cb0c3713dabb52454,18
08121810.pdf,2.0,unclassified,unclassified,False,08121810,,,0,,,c42391af9bcf3a561ea496b10117874b04269ced981a9556efdd6ba1ebb1ac23,37
08619441.pdf,0.8,unclassified,unclassified,False,On Unveiling the Community Structure of Temporal Networks,,,0,,,6e00d39bc130e053c7aaa74aa292ce5728fc362170fdab210ca3bc859d4ef47a,6
08882376.pdf,0.6,unclassified,unclassified,False,Consensus Over Activity-Driven Networks,,,0,,,f36638bf966f888f81698ddece01634a8ac632f8d8cd8845fca339047d01169b,12
08_09_2024_to_09_09_2024.pdf,0.8,unclassified,unclassified,False,08_09_2024_to_09_09_2024,,,0,,,64a075e5ff941b77eae33932eb51cd64ec74ee44463ab392c9b224181fb3f679,6
09021293.pdf,0.9,unclassified,unclassified,False,09021293,,,0,,,c3215288b0d8c635951b8d86a2f10696d8d5ec3021c6d3d12c6fcbe361eb1969,15
0903.2126.pdf,0.1,unclassified,unclassified,False,0903.2126,,,0,,,626d24ad0a428359f7470e110c03a775b18a44d277a2367d1ae36f58bcbb1603,4
0903.2132.pdf,0.3,unclassified,unclassified,False,0903.2132,,,0,,,55431a3707a648232bb98204dd72c47b2ab8ae801f205c7aadc256133531576f,20
0905.2134-2.pdf,1.0,unclassified,unclassified,False,0905.2134-2,,,0,hash_dup_81,possible_duplicate,d891bc3baf2c1c46ee4b91dcd1f7e8e34651c3dcb1890e76b202386b4c4a4ec9,59
0905.2134.pdf,1.0,unclassified,unclassified,False,0905.2134,,,0,,,87f7eef0e97de61479eca793da1a28c17f2b4ba4707b4980cc4907564ccded26,59
09052134-2.pdf,1.0,unclassified,unclassified,False,09052134-2,,,0,hash_dup_81,possible_duplicate,d891bc3baf2c1c46ee4b91dcd1f7e8e34651c3dcb1890e76b202386b4c4a4ec9,59
09089218.pdf,0.5,signal_processing,low,False,On Assessing Control Actions for Epidemic Models on Temporal Networks,,,0,,,e06bb8cd4853135e5fc0f51eb65b506410353e8e7ac2ba71afef0c8d5af7bd89,6
0909.4513.pdf,0.3,unclassified,unclassified,False,0909.4513,,,0,,,fe6f2b2b758c4e5c5312a10f0ab5aa1f1a86f5cccd5507fa9eb10255e9f911af,7
0910.2575.pdf,0.2,unclassified,unclassified,False,0910.2575,,,0,,,c5518024a4ca47daf7563eac16e45abcd18e76686b1b10642ecfcf3c739350c4,16
0912.0591.pdf,0.2,unclassified,unclassified,False,0912.0591,,,0,,,48fe98ad1ca4b1f17e055c7d2dc8f08da1a344c229a775c7185387256ee7c474,12
0951-7715_27_5_859b.pdf,0.9,unclassified,unclassified,False,0951-7715_27_5_859b,,,0,,,8923d4b7e392a33b6be50ff57cb14f0ec82bf071abe2d7b3f86f946f09aeae83,38
0980011116.pdf,37.9,fitness,low,False,Olympic Weightlifting,,,0,hash_dup_82,possible_duplicate,d2e1fdad17218fdf3a53a6ded51b831035d273952050a530fdf17b00343de7d5,397
0faceb252ceb2e350be593d208c33e15b28e.pdf,0.4,dynamical_systems,high,False,Symbolic Dynamics for the Hénon–Heiles Hamiltonian on the Critical Level,Arioli; et al,,10,,,a2cf3653530af4b87ed420cf3e3d6b23175f0c54a42ecc8a6377f87d2e1f59e7,30
1-s2-0-s0096300319308367-main.pdf,0.8,dynamical_systems,low,False,1-s2-0-s0096300319308367-main,M. Hajiketabi,,25,,,12318b53611cf7d035bd3d2b650656eed78d703c0e3f2706f5f0acbba7d0a7c0,13
1-s2.0-S0022039604005170-main.pdf,0.6,unclassified,unclassified,False,1-s2.0-S0022039604005170-main,,,15,,,803c627686478fdf3027ba2b2d45e87e0b1e1e8554399e0d3bc5c836bad2c20a,72
1-s2.0-S0022247X07007366-main.pdf,0.1,unclassified,unclassified,False,1-s2.0-S0022247X07007366-main,,,15,,,42f03ac0c2217663c733262c739dd49d27b8ab58e61c0b7e7ee4111c8fd77d72,10
1-s2.0-S0167278920304097-main.pdf,0.6,unclassified,unclassified,False,1-s2.0-S0167278920304097-main,,,15,,,18afc95cf633133b2c6e5428687be7069d2d1b15cd9ce9fb9df04d895eebfff5,18
1-s2.0-S0370269313007983-main.pdf,0.4,unclassified,unclassified,False,1-s2.0-S0370269313007983-main,Marcelo Gleiser,,25,,,d011e2b67b61e96e2734f4f314dc96ff4e37ed585fdb17e4dfea9791518271d3,4
1-s2.0-S0375960119308631-main.pdf,0.6,mathematics,low,False,1-s2.0-S0375960119308631-main,Yongwang Gong,,25,,,b9ca3f8ae0d3f3e9231b12c6df358f4a489a7aa019dc574d6ad73dbc52f2c7ec,8
1-s2.0-S0378437115003246-main.pdf,0.8,unclassified,unclassified,False,1-s2.0-S0378437115003246-main,Dun Han,,25,,,6105cad4f0d7397b224fddb63add486cd45993e3c9f65f1486d054562cd9da90,9
